Seg,Truth,Dice,Jaccard,MSI,FN,FP,TN,TP,Recall_Sensitivity_TPR,Specificity_TNR,Fallout_FPR,Precision_PPV,Accuracy_ACC,AUC,KAP,ARI,ICC,VS,MI,VOI,PBD,GCE,HD,AVD,MHD
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.41515217867309,0.261950815142305,0.341639462305811,0,2671,125981,948,1,0.979238566054162,0.0207614339458384,0.261950815142305,0.979390432098765,0.989619283027081,0.408292592613713,0.399574082237904,0.415074697540307,0.41515217867309,0.0392445075529881,0.16779715416798,0.00552453048730041,0.0260082610126936,28.1780056072107,3.82485758458815,0.592430662356481
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.553415061295972,0.382566585956416,0.554458374022397,0,1530,127122,948,1,0.988107452662998,0.0118925473370021,0.382566585956416,0.988194444444444,0.994053726331499,0.548638984283656,0.541987962118534,0.553371527630921,0.553415061295972,0.0440603033814823,0.110764871695255,0.00316455696202532,0.0163219666397632,21.2602916254693,2.0838636392991,0.402481918662145
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.566037735849057,0.394736842105263,0.563938118942247,3,1446,127206,945,0.996835443037975,0.98876037683052,0.0112396231694805,0.395232120451694,0.988819444444444,0.992797909934247,0.561443406408724,0.555001865827762,0.565996594204197,0.567834681042228,0.0441630478450853,0.106728284898575,0.00300653594771242,0.0156134689461685,19,2.0052055468245,0.394982544969385
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n3_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.565644171779141,0.394354148845167,0.493786677173474,26,1390,127262,922,0.972573839662447,0.989195659608867,0.0108043403911327,0.39878892733564,0.989074074074074,0.980884749635657,0.5610903218074,0.554803315733827,0.565604028642869,0.58159509202454,0.0423557078201983,0.106833078253948,0.00301135638637234,0.0154036365602258,21.5870331449229,2.34009898991706,0.789238492038079
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n1_s5_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.353138387036692,0.21443112418005,NaN,0,3473,125179,948,1,0.973004694835681,0.0269953051643192,0.21443112418005,0.973202160493827,0.98650234741784,0.345250960773047,0.335604027384988,0.353036863717715,0.353138387036692,0.0368327170985584,0.203361993322071,0.0071833374700091,0.032544130357078,162.634559672906,4.85724892676493,0.321123249872684
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n2_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.107026756689172,0.0565389696169089,0.0345456104082612,734,2837,125815,214,0.225738396624473,0.977948263532631,0.0220517364673693,0.0701409373975746,0.972445987654321,0.601843330078552,0.0969472974801276,0.0941917809779375,0.106922714520109,0.474118529632408,0.0035600853422193,0.216181411867243,0.0327194429173539,0.0347201585474919,45.1774279923061,14.6544824346427,2.5855731600439
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0723_n0_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.358344358344358,0.218282293345614,0.223359202215943,0,3395,125257,948,1,0.973610981562665,0.0263890184373348,0.218282293345614,0.973804012345679,0.986805490781333,0.350545443698829,0.340976473047713,0.358245176930448,0.358344358344358,0.0370443952638757,0.200027643472904,0.00702200711508232,0.0319141079159596,29.0688837074973,4.47584268893801,0.390559386761372
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.230797321972002,0.130452731526077,0.0871803477699442,0,6319,122333,948,1,0.950883002207506,0.0491169977924945,0.130452731526077,0.951242283950617,0.975441501103753,0.220712255378074,0.209232420884296,0.230610095670342,0.230797321972002,0.0310861785976162,0.311893221510767,0.0130698270869529,0.0551182932909975,64.4748012792595,11.0694149085563,0.844507300502684
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.340578408478534,0.205239229270405,0.203848809745129,0,3671,124981,948,1,0.971465659297951,0.0285343407020489,0.205239229270405,0.971674382716049,0.985732829648976,0.332475757822391,0.322640715158034,0.340470937610296,0.340578408478534,0.0363137919915882,0.211718662609622,0.00759286837097708,0.0341391451439171,34.828149534536,5.02358904499519,0.531853325367507
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n1_s1_lab.png,0.560615020697812,0.389482333607231,0.554555803730746,0,1486,127166,948,1,0.988449460560271,0.0115505394397289,0.389482333607231,0.988533950617284,0.994224730280136,0.555939582017423,0.549396121047488,0.560572785068496,0.560615020697812,0.0442992159182271,0.108353888866312,0.00307355009514354,0.015931873053552,23.0867927612304,2.40479889901406,0.565656889696286
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.314392175128086,0.186515612047527,0.249378904682727,0,2944,125981,675,1,0.977165018421563,0.0228349815784371,0.186515612047527,0.977283950617284,0.988582509210782,0.308319770927912,0.301078039647912,0.314306732636809,0.314392175128086,0.0276164296654851,0.175640061912133,0.0085519244734931,0.0269529472366352,32.3882694814033,5.25155774144653,0.41545592750898
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.421186171899778,0.26677380474086,0.373256463032433,11,1814,127111,664,0.983703703703704,0.985929804149699,0.0140701958503006,0.267958030669895,0.985918209876543,0.984816753926702,0.416408514040172,0.410399672924621,0.421134226029567,0.428163653663178,0.0296986737614261,0.124074882904514,0.00538920387432081,0.01791724472063,23,3.43224639304454,0.704067526951967
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.440313111545988,0.282308657465496,0.450780777288862,0,1716,127209,675,1,0.986689936009308,0.0133100639906923,0.282308657465496,0.986759259259259,0.993344968004654,0.435729332579767,0.429821248539724,0.440264394318198,0.440313111545988,0.0311594883224147,0.117322155913062,0.00498474945533769,0.016978716483108,16,2.60752206020796,0.275147612392343
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n3_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.444593237361902,0.285837279380112,0.386759767586335,11,1648,127277,664,0.983703703703704,0.987217374442505,0.0127826255574947,0.28719723183391,0.987199074074074,0.985460539073104,0.440078751230489,0.434313460257788,0.444546227176635,0.451958486776029,0.0302988348341986,0.115533576195095,0.00489900779588944,0.016537809316837,27,3.74624828808572,0.897600123530412
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n1_s5_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.264913657770801,0.152680389052251,NaN,0,3746,125179,675,1,0.97094434748885,0.0290556525111499,0.152680389052251,0.971095679012346,0.985472173744425,0.258210171309523,0.250444069076706,0.264804099848191,0.264913657770801,0.0259687395863407,0.209676700315653,0.010881626724764,0.0333174439613405,150.764717357875,6.14552412547858,0.116492026577937
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n2_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.20504562533548,0.114234449760766,0.0977501726343624,293,2669,126256,382,0.565925925925926,0.979298041496994,0.0207019585030056,0.125204850868568,0.977145061728395,0.77261198371146,0.198206657361587,0.193543634011986,0.204959859769304,0.36231884057971,0.0111392576591903,0.185609819202448,0.015203777846217,0.0276889919870422,39.1152144312159,9.35846017406253,1.86959379525781
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0723_n0_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.269031486648067,0.155422518996086,0.14093633143665,0,3668,125257,675,1,0.971549350397518,0.0284506496024821,0.155422518996086,0.971697530864198,0.985774675198759,0.262381515967197,0.254659059443145,0.268924276440623,0.269031486648067,0.0261139934837626,0.206475199002277,0.0106550472040668,0.0327013101826979,32.5729949498047,5.5173958925977,0.324104677851662
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.169982372198439,0.0928856474473648,0.0362209295314893,0,6592,122333,675,1,0.948869497770021,0.0511305022299787,0.0928856474473648,0.949135802469136,0.974434748885011,0.161995060682102,0.15322274240339,0.169786994933956,0.169982372198439,0.0219894681351869,0.314673394404773,0.0191488743645606,0.0555887514504092,53.7121960079831,9.90935370977292,0.590685733830349
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.255005666792595,0.146135527170383,0.119614109059889,0,3944,124981,675,1,0.969408570874539,0.0305914291254605,0.146135527170383,0.969567901234568,0.98470428543727,0.248172675013156,0.240301553074996,0.254890147577211,0.255005666792595,0.0256121818518056,0.217708634858333,0.0114567901234568,0.0348793095614197,33.6005952328229,5.92097216228653,0.282635089523587
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n2_s1_lab.png,0.434223222901254,0.277321281840592,0.460834498371426,0,1759,127166,675,1,0.986356408764786,0.0136435912352143,0.277321281840592,0.986427469135802,0.993178204382393,0.429571327230347,0.423598777501937,0.434173227445706,0.434223222901254,0.0310023745222932,0.119534323627327,0.00510965867828613,0.0173364825212778,19.2093727122985,2.80971839487563,0.444882163587964
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.383653416703886,0.237358386294556,0.287011984076708,0,2760,125981,859,1,0.978561608190087,0.0214383918099129,0.237358386294556,0.978703703703704,0.989280804095043,0.376978813270116,0.368666318710862,0.38357334471499,0.383653416703886,0.0354217132879688,0.170529327257514,0.0063000753269876,0.0263511508192359,24.0208242989286,3.63122003277059,0.115410120979763
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.514833682948756,0.346650524616626,0.554026180937296,0,1619,127122,859,1,0.987424363644837,0.0125756363551627,0.346650524616626,0.987507716049383,0.993712181822419,0.510010317268404,0.503472364269314,0.514787620370078,0.514833682948756,0.0396974304411693,0.114577202135377,0.00369558766463512,0.0168227407357586,16.6433169770932,2.05721425831327,0.277044528774551
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.513846153846154,0.345755693581781,0.463691727204902,24,1556,127185,835,0.972060535506403,0.987913718240498,0.0120862817595016,0.349226265161021,0.987808641975309,0.979987126873451,0.509058262030285,0.502694036563586,0.513801273215174,0.528615384615385,0.0377211440244393,0.114698677099362,0.0037102266056123,0.016569379171366,17.2046505340853,2.52992539065683,0.715020191206312
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n3_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.541784925890886,0.371539792387543,0.596242520388858,0,1453,127288,859,1,0.988713774166738,0.0112862258332621,0.371539792387543,0.988788580246914,0.994356887083369,0.537312974574799,0.531139268640502,0.541743767308843,0.541784925890886,0.0405187990401932,0.105593480373454,0.00331667009062065,0.0153769083205177,16,1.78736693645458,0.183315053782837
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n1_s5_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.325378787878788,0.194299932142049,NaN,0,3562,125179,859,1,0.972332046511989,0.0276679534880108,0.194299932142049,0.972515432098765,0.986166023255995,0.317806760747162,0.308705174774177,0.32527464929219,0.325378787878788,0.0332663188213591,0.205581374435965,0.00813074938939487,0.032824817579398,159.050306507092,5.59782876112381,0.490488142557589
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0722_n2_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.220971867007673,0.124209315698677,0.0798800452530087,427,2619,126122,432,0.50291036088475,0.979656830380376,0.0203431696196239,0.141592920353982,0.976496913580247,0.741283595632563,0.212829466951038,0.207673240674349,0.22088353771298,0.439386189258312,0.0118481545256086,0.19469185805996,0.0138253449527959,0.0296480793250507,40.5215991787096,10.1964089906255,2.08078370071515
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0723_n0_s2_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.330257593233372,0.1977895463965,0.162880197102084,0,3484,125257,859,1,0.972937914106617,0.0270620858933828,0.1977895463965,0.973117283950617,0.986468957053309,0.322762472116282,0.313726965019369,0.330155798501932,0.330257593233372,0.0334557790340763,0.202291460491998,0.00795270378232783,0.032199836262696,24.4131112314674,4.48289212397154,0.213336711580884
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.211420132906719,0.118205586899683,0.056955116370064,0,6408,122333,859,1,0.950225646841333,0.0497743531586674,0.118205586899683,0.950555555555556,0.975112823420666,0.201959472642163,0.191313993046914,0.211230251723558,0.211420132906719,0.0281071369098174,0.312937889445861,0.0146271314113538,0.0552890540189288,63.8122245341753,10.4361480784374,0.612861138317014
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n1_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.313618108798832,0.185970989391643,0.141709565162671,0,3760,124981,859,1,0.970794074925626,0.0292059250743741,0.185970989391643,0.970987654320988,0.985397037462813,0.305859362294357,0.296598478729215,0.313508018040824,0.313618108798832,0.0328016520826604,0.213829526986973,0.00858271131502659,0.0344078003095106,26,4.86866632883171,0.248698253298059
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0724_n2_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0721_n3_s1_lab.png,0.521712723959915,0.35291700903862,0.54636351051545,0,1575,127166,859,1,0.987766135108474,0.0122338648915264,0.35291700903862,0.987847222222222,0.993883067554237,0.516979989653735,0.510535018471162,0.521667962853741,0.521712723959915,0.0399082544677657,0.11222239632673,0.00359515168116141,0.0164416997626221,18,2.18260256835247,0.326324060459547
C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Seg\p0721_n0_s1_pred.png,C:\Users\WXC4\OneDrive - FDA\Documents\Research\DigiPath\ImageSegmentationSynthesis\MISS-tool\ComparingSamples\Truth\p0722_n1_s5_lab.png,0.730128205128205,0.574962140333165,0.580265454324372,343,1341,125638,2278,0.869133918351774,0.989439198607644,0.0105608013923562,0.629455650732247,0.987006172839506,0.929286558479709,0.723645403982901,0.713778448437824,0.730079140921837,0.840064102564103,0.0897723225865005,0.14702391266558,0.0014494999053177,0.0221463438625702,20.2484567313166,1.52631733596445,0.522179122116217
